,0,1,2,3,4,5,6,7,8,9
0,0.0,0.9549902081489563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571364521980286,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399861693382263
3,0.0,0.9549887776374817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.9590831995010376,0.0,0.0,0.0,0.0,0.0
5,0.9639924764633179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.9549895524978638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249811172485352,0.0,0.0
8,0.943737804889679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.9437333941459656,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.959080696105957,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526191353797913,0.0,0.0
12,0.0,0.0,0.9571316838264465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.9608584046363831,0.0,0.0,0.0,0.0,0.0,0.0
14,0.29167860746383667,0.0,0.0,0.6766353845596313,0.0,0.0,0.0,0.0,0.0,0.0
15,0.9526234865188599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.9699946045875549,0.0,0.0,0.0,0.0
17,0.9590818881988525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.38018327951431274,0.0,0.5419389605522156,0.0,0.0,0.0,0.0,0.0,0.0,0.04743514209985733
19,0.0,0.0,0.0,0.0,0.0,0.0,0.9699917435646057,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.9624898433685303,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590820074081421,0.0,0.0
22,0.0,0.0,0.9526201486587524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.9590795040130615,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.7184215188026428,0.0,0.0,0.0,0.0,0.0,0.24347332119941711,0.0
25,0.0,0.9624905586242676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.4234297275543213,0.0,0.0,0.0,0.0,0.5432277321815491,0.0,0.0,0.0,0.0
27,0.0,0.0,0.07990296185016632,0.0,0.0,0.0,0.0,0.0,0.886755645275116,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571326971054077,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.963991641998291,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.4755878150463104,0.0,0.46725431084632874,0.0,0.0
31,0.0,0.0,0.9526191353797913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526216387748718,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307606220245361
34,0.0,0.0,0.0,0.0,0.0,0.0,0.9590799808502197,0.0,0.0,0.0
35,0.0,0.9470475316047668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.4259297847747803,0.0,0.29223066568374634,0.0,0.0,0.0,0.0,0.0,0.0,0.2592529356479645
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549897909164429
38,0.0,0.0,0.9356992840766907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.06596221774816513,0.0,0.0,0.0,0.8919214010238647,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.947046160697937,0.0,0.0,0.0,0.0,0.0
41,0.9526210427284241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181649684906006,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624904990196228
44,0.9437375068664551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608626365661621,0.0
46,0.0,0.0,0.31149566173553467,0.0,0.0,0.0,0.6384939551353455,0.0,0.0,0.0
47,0.0,0.0,0.9249805808067322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.14055849611759186,0.0,0.0,0.0,0.0,0.8318499326705933,0.0,0.0,0.0
49,0.0,0.0,0.0,0.9518241882324219,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.9571316838264465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.963991641998291,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.5651355385780334,0.0,0.0,0.39485427737236023,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470475316047668,0.0,0.0
54,0.0,0.768926739692688,0.0,0.0,0.0,0.18400217592716217,0.0,0.0,0.0,0.0
55,0.9437369704246521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.5238229632377625,0.0,0.0,0.0,0.0,0.42616546154022217,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.9549897909164429,0.0,0.0,0.0,0.0
58,0.4051721692085266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5548179745674133
59,0.0,0.0,0.0,0.9526206851005554,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.9399861097335815,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.9526188373565674,0.0,0.0,0.0,0.0,0.0,0.0
62,0.9526209831237793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.4443082809448242,0.513576328754425,0.0,0.0,0.0
64,0.9499916434288025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526167511940002
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947044849395752,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.4190734326839447,0.0,0.0,0.5428223013877869
68,0.0,0.0,0.0,0.9653775691986084,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470507502555847,0.0,0.0
70,0.0,0.36851853132247925,0.0,0.0,0.5781348347663879,0.0,0.0,0.0,0.0,0.0
71,0.0,0.9437317252159119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.9639911651611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.43787574768066406,0.0,0.5287817120552063,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356981515884399
75,0.6927289366722107,0.0,0.0,0.2651546597480774,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.952620267868042,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.9549868702888489,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.9571349620819092,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.9399870038032532,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.8332124352455139,0.0,0.0,0.0,0.0,0.13199661672115326,0.0
81,0.0,0.0,0.0,0.21857133507728577,0.0,0.0,0.0,0.0,0.7528514862060547,0.0
82,0.0,0.0,0.0,0.2068839967250824,0.7510010600090027,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499893188476562,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499878287315369
85,0.0,0.0,0.0,0.0,0.35720008611679077,0.0,0.0,0.0,0.0,0.6027891635894775
86,0.0,0.0,0.9356968998908997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.9399861097335815,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.9653758406639099,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666605591773987,0.0
90,0.0,0.0,0.8209588527679443,0.0,0.0,0.0,0.0,0.0,0.0,0.1470324844121933
91,0.0,0.0,0.0,0.0,0.0,0.0,0.9571316242218018,0.0,0.0,0.0
92,0.9590789079666138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.9524005055427551,0.0,0.0,0.0,0.0
94,0.0,0.0,0.9549903869628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.9470481872558594,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.9549909830093384,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.9678502678871155,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.9763105511665344,0.0,0.0,0.0
99,0.0,0.0,0.9571322798728943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.9639924764633179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.9653751254081726,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608604311943054
103,0.9653778672218323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.9549866914749146,0.0,0.0,0.0,0.0,0.0,0.0
105,0.9666593670845032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709598422050476,0.0
107,0.374046266078949,0.0,0.0,0.0,0.0,0.5926128029823303,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.5919668674468994,0.0,0.3813600242137909,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699938893318176,0.0
110,0.0,0.0,0.0,0.9571356773376465,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.9437392354011536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.01670841872692108,0.0,0.0,0.3043040335178375,0.0,0.0,0.0,0.3056800961494446,0.34930136799812317,0.0
113,0.3332216739654541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6334375143051147,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590801000595093
115,0.0,0.9666599035263062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.9689594507217407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.9689576625823975,0.0,0.0,0.0
118,0.0,0.0,0.0,0.4833028018474579,0.0,0.0,0.0,0.0,0.3514370918273926,0.13343480229377747
119,0.9785656929016113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.9699940085411072,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9742770791053772,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678484797477722,0.0,0.0
123,0.9571310877799988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.9699930548667908,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624946117401123,0.0,0.0
126,0.0,0.0,0.0,0.9769179821014404,0.0,0.0,0.0,0.0,0.0,0.0
127,0.9756689071655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.34197449684143066,0.44520583748817444,0.0,0.0,0.19281478226184845,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653778076171875
130,0.0,0.1243300586938858,0.8489954471588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.37554872035980225,0.3545593023300171,0.2504426836967468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.330783873796463,0.0,0.0,0.6247599124908447,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.9608585834503174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.7063128352165222,0.0,0.0,0.0,0.0,0.261679083108902,0.0,0.0,0.0
135,0.0,0.6210585832595825,0.0,0.3075435161590576,0.0,0.0,0.04546492546796799,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.9653762578964233,0.0,0.0,0.0
137,0.0,0.0,0.11821219325065613,0.0,0.0,0.0,0.0,0.8454145193099976,0.0,0.0
138,0.9727209806442261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.9763103127479553,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.9653769135475159,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.6867629289627075,0.0,0.0,0.0,0.28122904896736145,0.0,0.0,0.0
142,0.0,0.0,0.9653788805007935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.27844423055648804,0.0,0.7037742733955383,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.9590814113616943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.9639914631843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.9709617495536804,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.9678489565849304,0.0,0.0,0.0
148,0.496290922164917,0.0,0.0,0.0,0.0,0.0,0.47036781907081604,0.0,0.0,0.0
149,0.96666020154953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.957132875919342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.7531579732894897,0.22102929651737213,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727212190628052,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.9742782711982727,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.966657280921936,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.9742807745933533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.9639914631843567,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40236416459083557,0.0,0.5668606758117676
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791260689496994,0.7966254353523254
159,0.0,0.0,0.0,0.0,0.0,0.9286481142044067,0.04171546921133995,0.0,0.0,0.0
160,0.0,0.0,0.0,0.9624905586242676,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.9639936685562134,0.0,0.0,0.0
162,0.0,0.6648092865943909,0.0,0.0,0.0,0.31467291712760925,0.0,0.0,0.0,0.0
163,0.0,0.4648912250995636,0.0,0.5054717659950256,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718677401542664,0.0
165,0.0,0.0,0.0,0.0,0.0,0.9689576625823975,0.0,0.0,0.0,0.0
166,0.0,0.4502023756504059,0.0,0.5150066018104553,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.8317857384681702,0.0,0.0,0.0,0.0,0.0,0.0,0.14467933773994446
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639922976493835,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666622281074524,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571283459663391,0.0,0.0
171,0.0,0.0,0.0,0.0,0.9608626961708069,0.0,0.0,0.0,0.0,0.0
172,0.974277913570404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.5384389162063599,0.4234566390514374,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639930725097656
175,0.0,0.25241634249687195,0.0,0.0,0.7127909064292908,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.9735233187675476,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653790593147278,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590825438499451
179,0.0,0.0,0.0,0.0,0.0,0.06513690203428268,0.0,0.0,0.0,0.9040867686271667
180,0.0,0.0,0.9470463991165161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608601927757263,0.0,0.0
182,0.0,0.0,0.9549883604049683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.9678491950035095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.9549921751022339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.14806780219078064,0.0,0.0,0.0,0.0,0.0,0.0,0.47572576999664307,0.0,0.3543253242969513
186,0.0,0.41862279176712036,0.0,0.0,0.0,0.5432723164558411,0.0,0.0,0.0,0.0
187,0.0,0.18715380132198334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808379530906677
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718682169914246,0.0
189,0.0,0.0,0.0,0.9653749465942383,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.9608603715896606,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.7517269849777222,0.0,0.0,0.0,0.20615556836128235
192,0.0,0.0,0.0,0.0,0.0,0.0,0.6315580010414124,0.3364340662956238,0.0,0.0
193,0.0,0.0,0.0,0.959082841873169,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.9549905061721802,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624905586242676,0.0,0.0
196,0.952621340751648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749938249588013,0.0
198,0.0,0.0,0.0,0.0,0.0,0.9549908638000488,0.0,0.0,0.0,0.0
199,0.0,0.0,0.34860315918922424,0.0,0.0,0.0,0.0,0.0,0.0,0.6193894743919373
200,0.0,0.0,0.0,0.0,0.0,0.0,0.9709618091583252,0.0,0.0,0.0
201,0.0,0.9666590690612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.4223495125770569,0.0,0.0,0.0,0.5509764552116394,0.0,0.0,0.0
203,0.0,0.0,0.0,0.9639930725097656,0.0,0.0,0.0,0.0,0.0,0.0
204,0.9678488969802856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.9590818285942078,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357003569602966,0.0
207,0.0,0.0,0.0,0.9549892544746399,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.9780437350273132,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.9624912738800049,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678497910499573,0.0
211,0.3675292730331421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5960974097251892,0.0
212,0.0,0.0,0.5000203847885132,0.46663880348205566,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.3905230760574341,0.0,0.0,0.583665132522583,0.0,0.0,0.0,0.0
214,0.0,0.0,0.9678507447242737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.9571321606636047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.27580544352531433,0.6991879343986511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.49972739815711975,0.16666355729103088,0.3056027889251709,0.0,0.0
218,0.0,0.0,0.9608607888221741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549885988235474
220,0.0,0.5623787641525269,0.0,0.0,0.0,0.0,0.0,0.39550355076789856,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.39920106530189514,0.0,0.0,0.5660081505775452,0.0
222,0.0,0.0,0.0,0.9749937057495117,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.10090303421020508,0.6697573065757751,0.0,0.0,0.19599857926368713,0.0,0.0,0.0,0.0
224,0.0,0.9571321606636047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.16395896673202515,0.0,0.0,0.8102289438247681,0.0,0.0,0.0,0.0,0.0
226,0.0,0.9699928164482117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.9785664677619934,0.0,0.0,0.0
228,0.0,0.9526229500770569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.9590818881988525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.9666584134101868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.9653762578964233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.9666602611541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.9624910950660706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.9608615636825562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.9549936056137085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.2595280706882477,0.0,0.0,0.0,0.0,0.0,0.0,0.7084648013114929
237,0.0,0.0,0.0,0.9678500294685364,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.9470480680465698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918163537979126,0.0,0.0
240,0.0,0.0,0.0,0.0,0.9571312665939331,0.0,0.0,0.0,0.0,0.0
241,0.0,0.778170645236969,0.0,0.179713174700737,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.9526214599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.9639919400215149,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.9699937105178833,0.0,0.0,0.0,0.0,0.0,0.0
245,0.1563916802406311,0.8128320574760437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.9608588814735413,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518159806728363,0.42849382758140564
248,0.0,0.0,0.9181677103042603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.9678494334220886,0.0,0.0,0.0
